Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011343 | lrm: 1.00 | dt: 32580ms | tok/sec: 8,046 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00066 (4.9%) | loss: 4.662374 | lrm: 1.00 | dt: 271ms | tok/sec: 968,354 | mfu: 41.9% | epoch: 1 | remaining: 285s    
step 00067 (5.0%) | loss: 4.643074 | lrm: 1.00 | dt: 267ms | tok/sec: 981,711 | mfu: 42.5% | epoch: 1 | remaining: 285s    
step 00068 (5.1%) | loss: 4.619984 | lrm: 1.00 | dt: 272ms | tok/sec: 963,618 | mfu: 41.7% | epoch: 1 | remaining: 284s    
step 00069 (5.2%) | loss: 4.596471 | lrm: 1.00 | dt: 266ms | tok/sec: 985,855 | mfu: 42.7% | epoch: 1 | remaining: 284s    
step 00070 (5.3%) | loss: 4.571322 | lrm: 1.00 | dt: 267ms | tok/sec: 983,137 | mfu: 42.6% | epoch: 1 | remaining: 284s    
step 00071 (5.4%) | loss: 4.551252 | lrm: 1.00 | dt: 269ms | tok/sec: 973,120 | mfu: 42.2% | epoch: 1 | remaining: 284s    
step 00072 (5.5%) | loss: 4.529529 | lrm: 1.00 | dt: 269ms | tok/sec: 974,988 | mfu: 42.2% | epoch: 1 | remaining: 283s    
step 00073 (5.6%) | loss: 4.508073 | lrm: 1.00 | dt: 271ms | tok/sec: 968,431 | mfu: 41.9% | epoch: 1 | remaining: 283s    
step 00074 (5.7%) | loss: 4.488944 | lrm: 1.00 | dt: 269ms | tok/sec: 975,698 | mfu: 42.3% | epoch: 1 | remaining: 283s    
step 00075 (5.7%) | loss: 4.468011 | lrm: 1.00 | dt: 267ms | tok/sec: 981,694 | mfu: 42.5% | epoch: 1 | remaining: 282s    
step 00076 (5.8%) | loss: 4.446739 | lrm: 1.00 | dt: 270ms | tok/sec: 972,573 | mfu: 42.1% | epoch: 1 | remaining: 282s    
step 00077 (5.9%) | loss: 4.426316 | lrm: 1.00 | dt: 270ms | tok/sec: 969,255 | mfu: 42.0% | epoch: 1 | remaining: 282s    
step 00078 (6.0%) | loss: 4.407805 | lrm: 1.00 | dt: 268ms | tok/sec: 976,556 | mfu: 42.3% | epoch: 1 | remaining: 282s    
step 00079 (6.1%) | loss: 4.389125 | lrm: 1.00 | dt: 269ms | tok/sec: 973,401 | mfu: 42.2% | epoch: 1 | remaining: 281s    
step 00080 (6.2%) | loss: 4.363938 | lrm: 1.00 | dt: 268ms | tok/sec: 977,216 | mfu: 42.3% | epoch: 1 | remaining: 281s    
step 00081 (6.3%) | loss: 4.341182 | lrm: 1.00 | dt: 269ms | tok/sec: 974,200 | mfu: 42.2% | epoch: 1 | remaining: 281s    
step 00082 (6.4%) | loss: 4.316784 | lrm: 1.00 | dt: 269ms | tok/sec: 973,855 | mfu: 42.2% | epoch: 1 | remaining: 281s    
step 00083 (6.5%) | loss: 4.297122 | lrm: 1.00 | dt: 268ms | tok/sec: 977,364 | mfu: 42.3% | epoch: 1 | remaining: 280s    
step 00084 (6.6%) | loss: 4.279167 | lrm: 1.00 | dt: 269ms | tok/sec: 975,196 | mfu: 42.2% | epoch: 1 | remaining: 280s    
step 00085 (6.6%) | loss: 4.260460 | lrm: 1.00 | dt: 267ms | tok/sec: 981,819 | mfu: 42.5% | epoch: 1 | remaining: 280s    
step 00086 (6.7%) | loss: 4.242368 | lrm: 1.00 | dt: 270ms | tok/sec: 971,763 | mfu: 42.1% | epoch: 1 | remaining: 280s    
step 00087 (6.8%) | loss: 4.224480 | lrm: 1.00 | dt: 270ms | tok/sec: 971,870 | mfu: 42.1% | epoch: 1 | remaining: 279s    
step 00088 (6.9%) | loss: 4.202411 | lrm: 1.00 | dt: 273ms | tok/sec: 961,352 | mfu: 41.6% | epoch: 1 | remaining: 279s    
step 00089 (7.0%) | loss: 4.186081 | lrm: 1.00 | dt: 268ms | tok/sec: 978,216 | mfu: 42.4% | epoch: 1 | remaining: 279s    
step 00090 (7.1%) | loss: 4.167370 | lrm: 1.00 | dt: 269ms | tok/sec: 974,519 | mfu: 42.2% | epoch: 1 | remaining: 278s    
step 00091 (7.2%) | loss: 4.150615 | lrm: 1.00 | dt: 267ms | tok/sec: 983,199 | mfu: 42.6% | epoch: 1 | remaining: 278s    
step 00092 (7.3%) | loss: 4.130099 | lrm: 1.00 | dt: 270ms | tok/sec: 970,560 | mfu: 42.0% | epoch: 1 | remaining: 278s    
step 00093 (7.4%) | loss: 4.112402 | lrm: 1.00 | dt: 269ms | tok/sec: 974,412 | mfu: 42.2% | epoch: 1 | remaining: 278s    
step 00094 (7.5%) | loss: 4.091541 | lrm: 1.00 | dt: 270ms | tok/sec: 971,397 | mfu: 42.1% | epoch: 1 | remaining: 277s    
step 00095 (7.5%) | loss: 4.064537 | lrm: 1.00 | dt: 268ms | tok/sec: 977,255 | mfu: 42.3% | epoch: 1 | remaining: 277s    
step 00096 (7.6%) | loss: 4.044760 | lrm: 1.00 | dt: 271ms | tok/sec: 966,427 | mfu: 41.9% | epoch: 1 | remaining: 277s    
step 00097 (7.7%) | loss: 4.033319 | lrm: 1.00 | dt: 267ms | tok/sec: 981,407 | mfu: 42.5% | epoch: 1 | remaining: 277s    
step 00098 (7.8%) | loss: 4.019780 | lrm: 1.00 | dt: 267ms | tok/sec: 981,393 | mfu: 42.5% | epoch: 1 | remaining: 276s    
step 00099 (7.9%) | loss: 4.003142 | lrm: 1.00 | dt: 270ms | tok/sec: 971,931 | mfu: 42.1% | epoch: 1 | remaining: 276s    
step 00100 (8.0%) | loss: 3.986976 | lrm: 1.00 | dt: 271ms | tok/sec: 969,002 | mfu: 42.0% | epoch: 1 | remaining: 276s    
step 00101 (8.1%) | loss: 3.969741 | lrm: 1.00 | dt: 271ms | tok/sec: 968,333 | mfu: 41.9% | epoch: 1 | remaining: 275s    
step 00102 (8.2%) | loss: 3.954456 | lrm: 1.00 | dt: 267ms | tok/sec: 981,941 | mfu: 42.5% | epoch: 1 | remaining: 275s    
step 00103 (8.3%) | loss: 3.942405 | lrm: 1.00 | dt: 270ms | tok/sec: 970,080 | mfu: 42.0% | epoch: 1 | remaining: 275s    
step 00104 (8.3%) | loss: 3.927868 | lrm: 1.00 | dt: 268ms | tok/sec: 976,606 | mfu: 42.3% | epoch: 1 | remaining: 275s    
step 00105 (8.4%) | loss: 3.912980 | lrm: 1.00 | dt: 272ms | tok/sec: 963,249 | mfu: 41.7% | epoch: 1 | remaining: 274s    
step 00106 (8.5%) | loss: 3.899277 | lrm: 1.00 | dt: 267ms | tok/sec: 982,966 | mfu: 42.6% | epoch: 1 | remaining: 274s    
step 00107 (8.6%) | loss: 3.888133 | lrm: 1.00 | dt: 269ms | tok/sec: 975,449 | mfu: 42.3% | epoch: 1 | remaining: 274s    
step 00108 (8.7%) | loss: 3.878188 | lrm: 1.00 | dt: 267ms | tok/sec: 981,435 | mfu: 42.5% | epoch: 1 | remaining: 274s    
step 00109 (8.8%) | loss: 3.868514 | lrm: 1.00 | dt: 268ms | tok/sec: 979,046 | mfu: 42.4% | epoch: 1 | remaining: 273s    
step 00110 (8.9%) | loss: 3.859178 | lrm: 1.00 | dt: 270ms | tok/sec: 970,448 | mfu: 42.0% | epoch: 1 | remaining: 273s    
step 00111 (9.0%) | loss: 3.846842 | lrm: 1.00 | dt: 269ms | tok/sec: 975,492 | mfu: 42.3% | epoch: 1 | remaining: 273s    
step 00112 (9.1%) | loss: 3.832608 | lrm: 1.00 | dt: 270ms | tok/sec: 971,110 | mfu: 42.1% | epoch: 1 | remaining: 273s    
step 00113 (9.2%) | loss: 3.825202 | lrm: 1.00 | dt: 267ms | tok/sec: 982,700 | mfu: 42.6% | epoch: 1 | remaining: 272s    
step 00114 (9.2%) | loss: 3.812707 | lrm: 1.00 | dt: 270ms | tok/sec: 970,938 | mfu: 42.1% | epoch: 1 | remaining: 272s    
step 00115 (9.3%) | loss: 3.801550 | lrm: 1.00 | dt: 267ms | tok/sec: 981,253 | mfu: 42.5% | epoch: 1 | remaining: 272s    
step 00116 (9.4%) | loss: 3.788872 | lrm: 1.00 | dt: 270ms | tok/sec: 972,676 | mfu: 42.1% | epoch: 1 | remaining: 271s    
step 00117 (9.5%) | loss: 3.777072 | lrm: 1.00 | dt: 269ms | tok/sec: 973,899 | mfu: 42.2% | epoch: 1 | remaining: 271s    
step 00118 (9.6%) | loss: 3.769937 | lrm: 1.00 | dt: 267ms | tok/sec: 981,443 | mfu: 42.5% | epoch: 1 | remaining: 271s    
step 00119 (9.7%) | loss: 3.762966 | lrm: 1.00 | dt: 268ms | tok/sec: 978,954 | mfu: 42.4% | epoch: 1 | remaining: 271s    
step 00120 (9.8%) | loss: 3.750433 | lrm: 1.00 | dt: 269ms | tok/sec: 975,785 | mfu: 42.3% | epoch: 1 | remaining: 270s    
step 00121 (9.9%) | loss: 3.742906 | lrm: 1.00 | dt: 270ms | tok/sec: 969,310 | mfu: 42.0% | epoch: 1 | remaining: 270s    
step 00122 (10.0%) | loss: 3.733018 | lrm: 1.00 | dt: 268ms | tok/sec: 977,363 | mfu: 42.3% | epoch: 1 | remaining: 270s    
step 00123 (10.0%) | loss: 3.722110 | lrm: 1.00 | dt: 272ms | tok/sec: 965,078 | mfu: 41.8% | epoch: 1 | remaining: 270s    
step 00124 (10.1%) | loss: 3.716611 | lrm: 1.00 | dt: 270ms | tok/sec: 969,977 | mfu: 42.0% | epoch: 1 | remaining: 269s    
step 00125 (10.2%) | loss: 3.710116 | lrm: 1.00 | dt: 269ms | tok/sec: 974,029 | mfu: 42.2% | epoch: 1 | remaining: 269s    
step 00126 (10.3%) | loss: 3.699824 | lrm: 1.00 | dt: 267ms | tok/sec: 980,077 | mfu: 42.5% | epoch: 1 | remaining: 269s    
step 00127 (10.4%) | loss: 3.693172 | lrm: 1.00 | dt: 271ms | tok/sec: 966,041 | mfu: 41.8% | epoch: 1 | remaining: 269s    
step 00128 (10.5%) | loss: 3.681683 | lrm: 1.00 | dt: 271ms | tok/sec: 968,536 | mfu: 42.0% | epoch: 1 | remaining: 268s    
step 00129 (10.6%) | loss: 3.675554 | lrm: 1.00 | dt: 269ms | tok/sec: 973,700 | mfu: 42.2% | epoch: 1 | remaining: 268s    
step 00130 (10.7%) | loss: 3.668239 | lrm: 1.00 | dt: 268ms | tok/sec: 977,743 | mfu: 42.4% | epoch: 1 | remaining: 268s    
step 00131 (10.8%) | loss: 3.656290 | lrm: 1.00 | dt: 273ms | tok/sec: 958,857 | mfu: 41.5% | epoch: 1 | remaining: 267s    
step 00132 (10.9%) | loss: 3.652330 | lrm: 1.00 | dt: 267ms | tok/sec: 981,703 | mfu: 42.5% | epoch: 1 | remaining: 267s    
step 00133 (10.9%) | loss: 3.648105 | lrm: 1.00 | dt: 269ms | tok/sec: 972,731 | mfu: 42.1% | epoch: 1 | remaining: 267s    
step 00134 (11.0%) | loss: 3.646073 | lrm: 1.00 | dt: 268ms | tok/sec: 979,686 | mfu: 42.4% | epoch: 1 | remaining: 267s    
step 00135 (11.1%) | loss: 3.641375 | lrm: 1.00 | dt: 270ms | tok/sec: 971,590 | mfu: 42.1% | epoch: 1 | remaining: 266s    
step 00136 (11.2%) | loss: 3.635863 | lrm: 1.00 | dt: 268ms | tok/sec: 976,892 | mfu: 42.3% | epoch: 1 | remaining: 266s    
step 00137 (11.3%) | loss: 3.631392 | lrm: 1.00 | dt: 268ms | tok/sec: 978,637 | mfu: 42.4% | epoch: 1 | remaining: 266s    
step 00138 (11.4%) | loss: 3.627102 | lrm: 1.00 | dt: 269ms | tok/sec: 973,985 | mfu: 42.2% | epoch: 1 | remaining: 266s    
step 00139 (11.5%) | loss: 3.623966 | lrm: 1.00 | dt: 269ms | tok/sec: 974,786 | mfu: 42.2% | epoch: 1 | remaining: 265s    
step 00140 (11.6%) | loss: 3.616897 | lrm: 1.00 | dt: 270ms | tok/sec: 972,012 | mfu: 42.1% | epoch: 1 | remaining: 265s    
step 00141 (11.7%) | loss: 3.611477 | lrm: 1.00 | dt: 268ms | tok/sec: 976,544 | mfu: 42.3% | epoch: 1 | remaining: 265s    
step 00142 (11.8%) | loss: 3.604074 | lrm: 1.00 | dt: 271ms | tok/sec: 968,315 | mfu: 41.9% | epoch: 1 | remaining: 264s    
step 00143 (11.8%) | loss: 3.603890 | lrm: 1.00 | dt: 270ms | tok/sec: 970,680 | mfu: 42.0% | epoch: 1 | remaining: 264s    
step 00144 (11.9%) | loss: 3.591080 | lrm: 1.00 | dt: 271ms | tok/sec: 966,407 | mfu: 41.9% | epoch: 1 | remaining: 264s    
step 00145 (12.0%) | loss: 3.585198 | lrm: 1.00 | dt: 267ms | tok/sec: 980,282 | mfu: 42.5% | epoch: 1 | remaining: 264s    
step 00146 (12.1%) | loss: 3.586669 | lrm: 1.00 | dt: 270ms | tok/sec: 972,231 | mfu: 42.1% | epoch: 1 | remaining: 263s    
step 00147 (12.2%) | loss: 3.575606 | lrm: 1.00 | dt: 270ms | tok/sec: 970,704 | mfu: 42.0% | epoch: 1 | remaining: 263s    
step 00148 (12.3%) | loss: 3.573962 | lrm: 1.00 | dt: 270ms | tok/sec: 969,888 | mfu: 42.0% | epoch: 1 | remaining: 263s    
step 00149 (12.4%) | loss: 3.566504 | lrm: 1.00 | dt: 270ms | tok/sec: 970,881 | mfu: 42.1% | epoch: 1 | remaining: 263s    
step 00150 (12.5%) | loss: 3.561525 | lrm: 1.00 | dt: 270ms | tok/sec: 971,260 | mfu: 42.1% | epoch: 1 | remaining: 262s    
step 00151 (12.6%) | loss: 3.558968 | lrm: 1.00 | dt: 271ms | tok/sec: 967,429 | mfu: 41.9% | epoch: 1 | remaining: 262s    
step 00152 (12.7%) | loss: 3.554320 | lrm: 1.00 | dt: 269ms | tok/sec: 975,105 | mfu: 42.2% | epoch: 1 | remaining: 262s    
step 00153 (12.7%) | loss: 3.552043 | lrm: 1.00 | dt: 265ms | tok/sec: 987,480 | mfu: 42.8% | epoch: 1 | remaining: 261s    
step 00154 (12.8%) | loss: 3.550765 | lrm: 1.00 | dt: 267ms | tok/sec: 980,906 | mfu: 42.5% | epoch: 1 | remaining: 261s    
step 00155 (12.9%) | loss: 3.550870 | lrm: 1.00 | dt: 271ms | tok/sec: 968,875 | mfu: 42.0% | epoch: 1 | remaining: 261s    
step 00156 (13.0%) | loss: 3.551607 | lrm: 1.00 | dt: 268ms | tok/sec: 978,741 | mfu: 42.4% | epoch: 1 | remaining: 261s    
step 00157 (13.1%) | loss: 3.543015 | lrm: 1.00 | dt: 269ms | tok/sec: 975,825 | mfu: 42.3% | epoch: 1 | remaining: 260s    
step 00158 (13.2%) | loss: 3.536298 | lrm: 1.00 | dt: 268ms | tok/sec: 978,315 | mfu: 42.4% | epoch: 1 | remaining: 260s    
step 00159 (13.3%) | loss: 3.530960 | lrm: 1.00 | dt: 270ms | tok/sec: 970,111 | mfu: 42.0% | epoch: 1 | remaining: 260s    
step 00160 (13.4%) | loss: 3.526536 | lrm: 1.00 | dt: 269ms | tok/sec: 974,449 | mfu: 42.2% | epoch: 1 | remaining: 260s    
step 00161 (13.5%) | loss: 3.521579 | lrm: 1.00 | dt: 271ms | tok/sec: 967,063 | mfu: 41.9% | epoch: 1 | remaining: 259s    
step 00162 (13.6%) | loss: 3.518365 | lrm: 1.00 | dt: 270ms | tok/sec: 971,819 | mfu: 42.1% | epoch: 1 | remaining: 259s    
step 00163 (13.6%) | loss: 3.512784 | lrm: 1.00 | dt: 271ms | tok/sec: 967,890 | mfu: 41.9% | epoch: 1 | remaining: 259s    
step 00164 (13.7%) | loss: 3.511527 | lrm: 1.00 | dt: 268ms | tok/sec: 977,811 | mfu: 42.4% | epoch: 1 | remaining: 259s    
step 00165 (13.8%) | loss: 3.506959 | lrm: 1.00 | dt: 270ms | tok/sec: 971,151 | mfu: 42.1% | epoch: 1 | remaining: 258s    
step 00166 (13.9%) | loss: 3.505518 | lrm: 1.00 | dt: 267ms | tok/sec: 983,063 | mfu: 42.6% | epoch: 1 | remaining: 258s    
step 00167 (14.0%) | loss: 3.500887 | lrm: 1.00 | dt: 270ms | tok/sec: 970,876 | mfu: 42.1% | epoch: 1 | remaining: 258s    
step 00168 (14.1%) | loss: 3.496206 | lrm: 1.00 | dt: 268ms | tok/sec: 979,276 | mfu: 42.4% | epoch: 1 | remaining: 257s    
