Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 27303ms | tok/sec: 9,601 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00031 (1.1%) | loss: 5.390392 | lrm: 1.00 | dt: 164ms | tok/sec: 1,599,410 | mfu: 38.6% | epoch: 1 | remaining: 297s    
step 00032 (1.1%) | loss: 5.365265 | lrm: 1.00 | dt: 164ms | tok/sec: 1,596,711 | mfu: 38.6% | epoch: 1 | remaining: 296s    
step 00033 (1.2%) | loss: 5.340680 | lrm: 1.00 | dt: 162ms | tok/sec: 1,616,964 | mfu: 39.1% | epoch: 1 | remaining: 296s    
step 00034 (1.2%) | loss: 5.314921 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,834 | mfu: 39.5% | epoch: 1 | remaining: 296s    
step 00035 (1.3%) | loss: 5.288110 | lrm: 1.00 | dt: 160ms | tok/sec: 1,637,432 | mfu: 39.6% | epoch: 1 | remaining: 296s    
step 00036 (1.4%) | loss: 5.261911 | lrm: 1.00 | dt: 163ms | tok/sec: 1,607,256 | mfu: 38.8% | epoch: 1 | remaining: 296s    
step 00037 (1.4%) | loss: 5.236804 | lrm: 1.00 | dt: 165ms | tok/sec: 1,592,620 | mfu: 38.5% | epoch: 1 | remaining: 296s    
step 00038 (1.5%) | loss: 5.210231 | lrm: 1.00 | dt: 164ms | tok/sec: 1,595,446 | mfu: 38.5% | epoch: 1 | remaining: 295s    
step 00039 (1.5%) | loss: 5.184373 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,845 | mfu: 39.0% | epoch: 1 | remaining: 295s    
step 00040 (1.6%) | loss: 5.162224 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,861 | mfu: 39.3% | epoch: 1 | remaining: 295s    
step 00041 (1.6%) | loss: 5.136509 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,172 | mfu: 39.4% | epoch: 1 | remaining: 295s    
step 00042 (1.7%) | loss: 5.113739 | lrm: 1.00 | dt: 164ms | tok/sec: 1,593,968 | mfu: 38.5% | epoch: 1 | remaining: 295s    
step 00043 (1.7%) | loss: 5.087214 | lrm: 1.00 | dt: 162ms | tok/sec: 1,621,622 | mfu: 39.2% | epoch: 1 | remaining: 295s    
step 00044 (1.8%) | loss: 5.063239 | lrm: 1.00 | dt: 163ms | tok/sec: 1,610,583 | mfu: 38.9% | epoch: 1 | remaining: 294s    
step 00045 (1.8%) | loss: 5.041279 | lrm: 1.00 | dt: 164ms | tok/sec: 1,601,465 | mfu: 38.7% | epoch: 1 | remaining: 294s    
step 00046 (1.9%) | loss: 5.016354 | lrm: 1.00 | dt: 162ms | tok/sec: 1,616,279 | mfu: 39.1% | epoch: 1 | remaining: 294s    
step 00047 (1.9%) | loss: 4.990384 | lrm: 1.00 | dt: 162ms | tok/sec: 1,621,122 | mfu: 39.2% | epoch: 1 | remaining: 294s    
step 00048 (2.0%) | loss: 4.966310 | lrm: 1.00 | dt: 163ms | tok/sec: 1,608,383 | mfu: 38.9% | epoch: 1 | remaining: 294s    
step 00049 (2.1%) | loss: 4.938442 | lrm: 1.00 | dt: 163ms | tok/sec: 1,610,326 | mfu: 38.9% | epoch: 1 | remaining: 294s    
step 00050 (2.1%) | loss: 4.916873 | lrm: 1.00 | dt: 163ms | tok/sec: 1,604,266 | mfu: 38.8% | epoch: 1 | remaining: 294s    
step 00051 (2.2%) | loss: 4.892010 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,074 | mfu: 39.3% | epoch: 1 | remaining: 293s    
step 00052 (2.2%) | loss: 4.869367 | lrm: 1.00 | dt: 160ms | tok/sec: 1,637,274 | mfu: 39.6% | epoch: 1 | remaining: 293s    
step 00053 (2.3%) | loss: 4.846105 | lrm: 1.00 | dt: 161ms | tok/sec: 1,626,681 | mfu: 39.3% | epoch: 1 | remaining: 293s    
step 00054 (2.3%) | loss: 4.818891 | lrm: 1.00 | dt: 163ms | tok/sec: 1,606,573 | mfu: 38.8% | epoch: 1 | remaining: 293s    
step 00055 (2.4%) | loss: 4.796520 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,733 | mfu: 39.0% | epoch: 1 | remaining: 293s    
step 00056 (2.4%) | loss: 4.774094 | lrm: 1.00 | dt: 162ms | tok/sec: 1,623,051 | mfu: 39.2% | epoch: 1 | remaining: 293s    
step 00057 (2.5%) | loss: 4.752102 | lrm: 1.00 | dt: 163ms | tok/sec: 1,609,421 | mfu: 38.9% | epoch: 1 | remaining: 292s    
step 00058 (2.5%) | loss: 4.729795 | lrm: 1.00 | dt: 163ms | tok/sec: 1,610,939 | mfu: 38.9% | epoch: 1 | remaining: 292s    
step 00059 (2.6%) | loss: 4.708706 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,139 | mfu: 39.0% | epoch: 1 | remaining: 292s    
step 00060 (2.7%) | loss: 4.689523 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,791 | mfu: 39.5% | epoch: 1 | remaining: 292s    
step 00061 (2.7%) | loss: 4.665481 | lrm: 1.00 | dt: 162ms | tok/sec: 1,621,380 | mfu: 39.2% | epoch: 1 | remaining: 292s    
step 00062 (2.8%) | loss: 4.642637 | lrm: 1.00 | dt: 163ms | tok/sec: 1,609,697 | mfu: 38.9% | epoch: 1 | remaining: 292s    
step 00063 (2.8%) | loss: 4.619688 | lrm: 1.00 | dt: 162ms | tok/sec: 1,617,628 | mfu: 39.1% | epoch: 1 | remaining: 291s    
step 00064 (2.9%) | loss: 4.595799 | lrm: 1.00 | dt: 163ms | tok/sec: 1,605,574 | mfu: 38.8% | epoch: 1 | remaining: 291s    
step 00065 (2.9%) | loss: 4.570625 | lrm: 1.00 | dt: 162ms | tok/sec: 1,613,687 | mfu: 39.0% | epoch: 1 | remaining: 291s    
step 00066 (3.0%) | loss: 4.549486 | lrm: 1.00 | dt: 162ms | tok/sec: 1,614,293 | mfu: 39.0% | epoch: 1 | remaining: 291s    
step 00067 (3.0%) | loss: 4.528451 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,748 | mfu: 39.4% | epoch: 1 | remaining: 291s    
step 00068 (3.1%) | loss: 4.503454 | lrm: 1.00 | dt: 163ms | tok/sec: 1,610,300 | mfu: 38.9% | epoch: 1 | remaining: 291s    
step 00069 (3.1%) | loss: 4.477552 | lrm: 1.00 | dt: 161ms | tok/sec: 1,623,894 | mfu: 39.2% | epoch: 1 | remaining: 290s    
step 00070 (3.2%) | loss: 4.452163 | lrm: 1.00 | dt: 162ms | tok/sec: 1,621,375 | mfu: 39.2% | epoch: 1 | remaining: 290s    
step 00071 (3.2%) | loss: 4.431558 | lrm: 1.00 | dt: 162ms | tok/sec: 1,614,886 | mfu: 39.0% | epoch: 1 | remaining: 290s    
step 00072 (3.3%) | loss: 4.411212 | lrm: 1.00 | dt: 164ms | tok/sec: 1,598,457 | mfu: 38.6% | epoch: 1 | remaining: 290s    
step 00073 (3.4%) | loss: 4.391568 | lrm: 1.00 | dt: 163ms | tok/sec: 1,607,393 | mfu: 38.8% | epoch: 1 | remaining: 290s    
step 00074 (3.4%) | loss: 4.373952 | lrm: 1.00 | dt: 162ms | tok/sec: 1,616,396 | mfu: 39.1% | epoch: 1 | remaining: 290s    
step 00075 (3.5%) | loss: 4.353851 | lrm: 1.00 | dt: 163ms | tok/sec: 1,611,920 | mfu: 38.9% | epoch: 1 | remaining: 289s    
step 00076 (3.5%) | loss: 4.333657 | lrm: 1.00 | dt: 161ms | tok/sec: 1,623,638 | mfu: 39.2% | epoch: 1 | remaining: 289s    
step 00077 (3.6%) | loss: 4.314141 | lrm: 1.00 | dt: 162ms | tok/sec: 1,623,158 | mfu: 39.2% | epoch: 1 | remaining: 289s    
step 00078 (3.6%) | loss: 4.297387 | lrm: 1.00 | dt: 161ms | tok/sec: 1,629,253 | mfu: 39.4% | epoch: 1 | remaining: 289s    
step 00079 (3.7%) | loss: 4.280029 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,116 | mfu: 39.0% | epoch: 1 | remaining: 289s    
step 00080 (3.7%) | loss: 4.256750 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,744 | mfu: 39.2% | epoch: 1 | remaining: 289s    
step 00081 (3.8%) | loss: 4.235589 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,245 | mfu: 39.4% | epoch: 1 | remaining: 288s    
step 00082 (3.8%) | loss: 4.212081 | lrm: 1.00 | dt: 162ms | tok/sec: 1,618,121 | mfu: 39.1% | epoch: 1 | remaining: 288s    
step 00083 (3.9%) | loss: 4.194772 | lrm: 1.00 | dt: 163ms | tok/sec: 1,607,520 | mfu: 38.8% | epoch: 1 | remaining: 288s    
step 00084 (3.9%) | loss: 4.179208 | lrm: 1.00 | dt: 162ms | tok/sec: 1,614,353 | mfu: 39.0% | epoch: 1 | remaining: 288s    
step 00085 (4.0%) | loss: 4.163816 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,706 | mfu: 39.2% | epoch: 1 | remaining: 288s    
step 00086 (4.1%) | loss: 4.145962 | lrm: 1.00 | dt: 163ms | tok/sec: 1,606,357 | mfu: 38.8% | epoch: 1 | remaining: 288s    
step 00087 (4.1%) | loss: 4.127809 | lrm: 1.00 | dt: 162ms | tok/sec: 1,622,617 | mfu: 39.2% | epoch: 1 | remaining: 288s    
step 00088 (4.2%) | loss: 4.106991 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,103 | mfu: 39.8% | epoch: 1 | remaining: 287s    
step 00089 (4.2%) | loss: 4.092503 | lrm: 1.00 | dt: 161ms | tok/sec: 1,626,344 | mfu: 39.3% | epoch: 1 | remaining: 287s    
step 00090 (4.3%) | loss: 4.075960 | lrm: 1.00 | dt: 163ms | tok/sec: 1,607,045 | mfu: 38.8% | epoch: 1 | remaining: 287s    
step 00091 (4.3%) | loss: 4.062857 | lrm: 1.00 | dt: 163ms | tok/sec: 1,610,925 | mfu: 38.9% | epoch: 1 | remaining: 287s    
step 00092 (4.4%) | loss: 4.043972 | lrm: 1.00 | dt: 162ms | tok/sec: 1,622,821 | mfu: 39.2% | epoch: 1 | remaining: 287s    
step 00093 (4.4%) | loss: 4.029456 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,634 | mfu: 39.0% | epoch: 1 | remaining: 287s    
step 00094 (4.5%) | loss: 4.012002 | lrm: 1.00 | dt: 161ms | tok/sec: 1,626,058 | mfu: 39.3% | epoch: 1 | remaining: 286s    
step 00095 (4.5%) | loss: 3.988266 | lrm: 1.00 | dt: 162ms | tok/sec: 1,617,380 | mfu: 39.1% | epoch: 1 | remaining: 286s    
step 00096 (4.6%) | loss: 3.972104 | lrm: 1.00 | dt: 163ms | tok/sec: 1,603,445 | mfu: 38.7% | epoch: 1 | remaining: 286s    
step 00097 (4.7%) | loss: 3.963215 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,006 | mfu: 39.3% | epoch: 1 | remaining: 286s    
step 00098 (4.7%) | loss: 3.951247 | lrm: 1.00 | dt: 161ms | tok/sec: 1,629,763 | mfu: 39.4% | epoch: 1 | remaining: 286s    
step 00099 (4.8%) | loss: 3.937922 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,350 | mfu: 39.5% | epoch: 1 | remaining: 286s    
step 00100 (4.8%) | loss: 3.924408 | lrm: 1.00 | dt: 162ms | tok/sec: 1,618,666 | mfu: 39.1% | epoch: 1 | remaining: 285s    
step 00101 (4.9%) | loss: 3.908801 | lrm: 1.00 | dt: 161ms | tok/sec: 1,629,096 | mfu: 39.4% | epoch: 1 | remaining: 285s    
step 00102 (4.9%) | loss: 3.894747 | lrm: 1.00 | dt: 161ms | tok/sec: 1,623,218 | mfu: 39.2% | epoch: 1 | remaining: 285s    
step 00103 (5.0%) | loss: 3.885073 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,330 | mfu: 39.0% | epoch: 1 | remaining: 285s    
step 00104 (5.0%) | loss: 3.873693 | lrm: 1.00 | dt: 164ms | tok/sec: 1,600,323 | mfu: 38.7% | epoch: 1 | remaining: 285s    
step 00105 (5.1%) | loss: 3.861147 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,104 | mfu: 39.0% | epoch: 1 | remaining: 285s    
step 00106 (5.1%) | loss: 3.848892 | lrm: 1.00 | dt: 162ms | tok/sec: 1,621,299 | mfu: 39.2% | epoch: 1 | remaining: 284s    
step 00107 (5.2%) | loss: 3.839642 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,577 | mfu: 39.2% | epoch: 1 | remaining: 284s    
step 00108 (5.2%) | loss: 3.832524 | lrm: 1.00 | dt: 159ms | tok/sec: 1,645,901 | mfu: 39.8% | epoch: 1 | remaining: 284s    
step 00109 (5.3%) | loss: 3.824805 | lrm: 1.00 | dt: 163ms | tok/sec: 1,606,160 | mfu: 38.8% | epoch: 1 | remaining: 284s    
step 00110 (5.4%) | loss: 3.818855 | lrm: 1.00 | dt: 161ms | tok/sec: 1,628,192 | mfu: 39.3% | epoch: 1 | remaining: 284s    
step 00111 (5.4%) | loss: 3.808537 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,756 | mfu: 39.4% | epoch: 1 | remaining: 284s    
step 00112 (5.5%) | loss: 3.796505 | lrm: 1.00 | dt: 160ms | tok/sec: 1,641,089 | mfu: 39.7% | epoch: 1 | remaining: 283s    
step 00113 (5.5%) | loss: 3.791899 | lrm: 1.00 | dt: 163ms | tok/sec: 1,611,615 | mfu: 38.9% | epoch: 1 | remaining: 283s    
step 00114 (5.6%) | loss: 3.782980 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,083 | mfu: 39.4% | epoch: 1 | remaining: 283s    
step 00115 (5.6%) | loss: 3.774798 | lrm: 1.00 | dt: 162ms | tok/sec: 1,616,470 | mfu: 39.1% | epoch: 1 | remaining: 283s    
step 00116 (5.7%) | loss: 3.763934 | lrm: 1.00 | dt: 164ms | tok/sec: 1,599,620 | mfu: 38.6% | epoch: 1 | remaining: 283s    
step 00117 (5.7%) | loss: 3.753368 | lrm: 1.00 | dt: 162ms | tok/sec: 1,621,055 | mfu: 39.2% | epoch: 1 | remaining: 283s    
step 00118 (5.8%) | loss: 3.749032 | lrm: 1.00 | dt: 162ms | tok/sec: 1,618,783 | mfu: 39.1% | epoch: 1 | remaining: 282s    
step 00119 (5.8%) | loss: 3.746255 | lrm: 1.00 | dt: 161ms | tok/sec: 1,623,302 | mfu: 39.2% | epoch: 1 | remaining: 282s    
step 00120 (5.9%) | loss: 3.736549 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,358 | mfu: 39.5% | epoch: 1 | remaining: 282s    
step 00121 (5.9%) | loss: 3.729971 | lrm: 1.00 | dt: 161ms | tok/sec: 1,624,758 | mfu: 39.3% | epoch: 1 | remaining: 282s    
step 00122 (6.0%) | loss: 3.722463 | lrm: 1.00 | dt: 164ms | tok/sec: 1,602,613 | mfu: 38.7% | epoch: 1 | remaining: 282s    
step 00123 (6.1%) | loss: 3.712907 | lrm: 1.00 | dt: 161ms | tok/sec: 1,626,378 | mfu: 39.3% | epoch: 1 | remaining: 282s    
step 00124 (6.1%) | loss: 3.709275 | lrm: 1.00 | dt: 163ms | tok/sec: 1,605,921 | mfu: 38.8% | epoch: 1 | remaining: 282s    
step 00125 (6.2%) | loss: 3.705087 | lrm: 1.00 | dt: 164ms | tok/sec: 1,603,254 | mfu: 38.7% | epoch: 1 | remaining: 281s    
step 00126 (6.2%) | loss: 3.697625 | lrm: 1.00 | dt: 162ms | tok/sec: 1,616,700 | mfu: 39.1% | epoch: 1 | remaining: 281s    
step 00127 (6.3%) | loss: 3.694324 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,718 | mfu: 39.2% | epoch: 1 | remaining: 281s    
step 00128 (6.3%) | loss: 3.683788 | lrm: 1.00 | dt: 163ms | tok/sec: 1,611,003 | mfu: 38.9% | epoch: 1 | remaining: 281s    
step 00129 (6.4%) | loss: 3.678299 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,404 | mfu: 39.0% | epoch: 1 | remaining: 281s    
step 00130 (6.4%) | loss: 3.671995 | lrm: 1.00 | dt: 161ms | tok/sec: 1,629,560 | mfu: 39.4% | epoch: 1 | remaining: 281s    
step 00131 (6.5%) | loss: 3.661929 | lrm: 1.00 | dt: 161ms | tok/sec: 1,625,294 | mfu: 39.3% | epoch: 1 | remaining: 280s    
step 00132 (6.5%) | loss: 3.658559 | lrm: 1.00 | dt: 162ms | tok/sec: 1,621,643 | mfu: 39.2% | epoch: 1 | remaining: 280s    
step 00133 (6.6%) | loss: 3.654659 | lrm: 1.00 | dt: 162ms | tok/sec: 1,616,078 | mfu: 39.0% | epoch: 1 | remaining: 280s    
step 00134 (6.6%) | loss: 3.653907 | lrm: 1.00 | dt: 164ms | tok/sec: 1,595,696 | mfu: 38.6% | epoch: 1 | remaining: 280s    
step 00135 (6.7%) | loss: 3.650359 | lrm: 1.00 | dt: 162ms | tok/sec: 1,619,536 | mfu: 39.1% | epoch: 1 | remaining: 280s    
step 00136 (6.8%) | loss: 3.645735 | lrm: 1.00 | dt: 161ms | tok/sec: 1,623,547 | mfu: 39.2% | epoch: 1 | remaining: 280s    
step 00137 (6.8%) | loss: 3.642804 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,436 | mfu: 39.4% | epoch: 1 | remaining: 279s    
step 00138 (6.9%) | loss: 3.639602 | lrm: 1.00 | dt: 162ms | tok/sec: 1,621,901 | mfu: 39.2% | epoch: 1 | remaining: 279s    
step 00139 (6.9%) | loss: 3.637388 | lrm: 1.00 | dt: 162ms | tok/sec: 1,619,703 | mfu: 39.1% | epoch: 1 | remaining: 279s    
step 00140 (7.0%) | loss: 3.630797 | lrm: 1.00 | dt: 163ms | tok/sec: 1,607,412 | mfu: 38.8% | epoch: 1 | remaining: 279s    
step 00141 (7.0%) | loss: 3.625424 | lrm: 1.00 | dt: 163ms | tok/sec: 1,606,442 | mfu: 38.8% | epoch: 1 | remaining: 279s    
step 00142 (7.1%) | loss: 3.618361 | lrm: 1.00 | dt: 163ms | tok/sec: 1,606,935 | mfu: 38.8% | epoch: 1 | remaining: 279s    
step 00143 (7.1%) | loss: 3.620040 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,087 | mfu: 39.0% | epoch: 1 | remaining: 278s    
step 00144 (7.2%) | loss: 3.607969 | lrm: 1.00 | dt: 163ms | tok/sec: 1,608,571 | mfu: 38.9% | epoch: 1 | remaining: 278s    
step 00145 (7.2%) | loss: 3.603128 | lrm: 1.00 | dt: 163ms | tok/sec: 1,606,850 | mfu: 38.8% | epoch: 1 | remaining: 278s    
step 00146 (7.3%) | loss: 3.605265 | lrm: 1.00 | dt: 163ms | tok/sec: 1,605,984 | mfu: 38.8% | epoch: 1 | remaining: 278s    
step 00147 (7.4%) | loss: 3.596396 | lrm: 1.00 | dt: 164ms | tok/sec: 1,603,097 | mfu: 38.7% | epoch: 1 | remaining: 278s    
step 00148 (7.4%) | loss: 3.595371 | lrm: 1.00 | dt: 163ms | tok/sec: 1,603,373 | mfu: 38.7% | epoch: 1 | remaining: 278s    
step 00149 (7.5%) | loss: 3.588606 | lrm: 1.00 | dt: 160ms | tok/sec: 1,639,730 | mfu: 39.6% | epoch: 1 | remaining: 277s    
step 00150 (7.5%) | loss: 3.584562 | lrm: 1.00 | dt: 162ms | tok/sec: 1,614,028 | mfu: 39.0% | epoch: 1 | remaining: 277s    
step 00151 (7.6%) | loss: 3.583402 | lrm: 1.00 | dt: 162ms | tok/sec: 1,616,548 | mfu: 39.1% | epoch: 1 | remaining: 277s    
step 00152 (7.6%) | loss: 3.579293 | lrm: 1.00 | dt: 161ms | tok/sec: 1,624,722 | mfu: 39.3% | epoch: 1 | remaining: 277s    
step 00153 (7.7%) | loss: 3.576863 | lrm: 1.00 | dt: 162ms | tok/sec: 1,619,572 | mfu: 39.1% | epoch: 1 | remaining: 277s    
step 00154 (7.7%) | loss: 3.576477 | lrm: 1.00 | dt: 163ms | tok/sec: 1,609,232 | mfu: 38.9% | epoch: 1 | remaining: 277s    
step 00155 (7.8%) | loss: 3.578151 | lrm: 1.00 | dt: 164ms | tok/sec: 1,602,191 | mfu: 38.7% | epoch: 1 | remaining: 276s    
step 00156 (7.8%) | loss: 3.579217 | lrm: 1.00 | dt: 163ms | tok/sec: 1,608,202 | mfu: 38.9% | epoch: 1 | remaining: 276s    
step 00157 (7.9%) | loss: 3.570618 | lrm: 1.00 | dt: 161ms | tok/sec: 1,625,241 | mfu: 39.3% | epoch: 1 | remaining: 276s    
step 00158 (7.9%) | loss: 3.564289 | lrm: 1.00 | dt: 163ms | tok/sec: 1,611,901 | mfu: 38.9% | epoch: 1 | remaining: 276s    
step 00159 (8.0%) | loss: 3.558867 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,918 | mfu: 39.0% | epoch: 1 | remaining: 276s    
step 00160 (8.1%) | loss: 3.554642 | lrm: 1.00 | dt: 162ms | tok/sec: 1,618,342 | mfu: 39.1% | epoch: 1 | remaining: 276s    
step 00161 (8.1%) | loss: 3.550279 | lrm: 1.00 | dt: 163ms | tok/sec: 1,613,154 | mfu: 39.0% | epoch: 1 | remaining: 276s    
step 00162 (8.2%) | loss: 3.548041 | lrm: 1.00 | dt: 162ms | tok/sec: 1,617,949 | mfu: 39.1% | epoch: 1 | remaining: 275s    
step 00163 (8.2%) | loss: 3.543882 | lrm: 1.00 | dt: 163ms | tok/sec: 1,603,714 | mfu: 38.7% | epoch: 1 | remaining: 275s    
step 00164 (8.3%) | loss: 3.543911 | lrm: 1.00 | dt: 162ms | tok/sec: 1,617,566 | mfu: 39.1% | epoch: 1 | remaining: 275s    
